position	position_morg	local_ancestry
2017240	0.000533749	0.32729
2027714	0.000551735	0.325978
2029383	0.000554397	0.325765
2038328	0.00056767	0.325899
2089015	0.000610859	0.323796
2109099	0.000614967	0.329011
2116724	0.000617846	0.323715
2156524	0.00065294	0.321387
2236261	0.000732424	0.326802
2236948	0.000732493	0.329267
2258074	0.000734605	0.327614
2261680	0.000734966	0.332842
2283411	0.000737139	0.327395
2284426	0.00073724	0.324707
2286805	0.000737478	0.325653
2289631	0.000737761	0.330295
2309435	0.000770685	0.334321
2318245	0.000795771	0.334482
2363993	0.00088555	0.337
2369598	0.000892019	0.337367
2389014	0.000906673	0.335855
2408405	0.000911575	0.336525
2416463	0.000915663	0.337431
2421124	0.000918955	0.336365
2424128	0.000921462	0.338701
2437332	0.000935923	0.335932
2438879	0.000937973	0.335243
2443060	0.00094392	0.333501
2459161	0.000972118	0.334274
2469219	0.000993848	0.329546
2489823	0.00104857	0.330205
2491527	0.0010537	0.332314
2532452	0.0010832	0.331016
2543799	0.00108433	0.331763
2544807	0.00108444	0.329639
2549876	0.00108494	0.330934
2561116	0.00108607	0.329793
2569324	0.00108689	0.331034
2571353	0.00108709	0.33016
2572445	0.0010872	0.331635
2580701	0.00108802	0.330745
2613197	0.00113141	0.330153
2627504	0.00116922	0.329233
2642788	0.00120229	0.328309
2650297	0.00121579	0.33942
2672751	0.00124553	0.326519
2675946	0.00124847	0.324448
2682143	0.00125321	0.325519
2699466	0.00125994	0.326628
2704992	0.00127114	0.32199
2716527	0.00129791	0.324554
2717912	0.00130123	0.321618
2744343	0.00136851	0.322369
2756432	0.00140185	0.326138
2766205	0.00142998	0.320859
2774364	0.00145426	0.317889
2780586	0.00147327	0.319461
2786944	0.00149314	0.318881
2796750	0.00152466	0.314576
2798174	0.00152933	0.315704
2799791	0.00153465	0.314973
2819373	0.00155833	0.312503
2830527	0.0015737	0.313835
2831567	0.0015752	0.314903
2851346	0.00160604	0.315998
2854094	0.00161066	0.311173
2861953	0.00162435	0.314367
2876488	0.00165146	0.313515
2881716	0.00166177	0.310059
2893901	0.00168699	0.312559
2915721	0.00170269	0.313223
2920165	0.00170394	0.312465
2926688	0.00170617	0.313422
2927600	0.00170651	0.313356
2927970	0.00170665	0.313547
2928300	0.00170678	0.311331
2929847	0.00170738	0.313513
2930794	0.00170777	0.310066
2932586	0.00170852	0.312959
2932771	0.0017086	0.313308
2936808	0.00171043	0.311866
2939150	0.00171156	0.313024
2952013	0.00171875	0.312891
2953162	0.00171947	0.312982
2965904	0.00172836	0.313979
2968155	0.0017301	0.312667
2990709	0.00175035	0.312036
2991250	0.0017509	0.312916
2993773	0.00175349	0.312682
3012740	0.00176115	0.312621
3014898	0.00176136	0.312327
3038404	0.00176371	0.312459
3051359	0.00176501	0.312555
3091592	0.00176903	0.31142
3101236	0.00177484	0.31223
3104740	0.00178604	0.311694
3112704	0.00181001	0.31003
3113882	0.00181339	0.307545
3134890	0.00186611	0.3032
3145928	0.00188819	0.300926
3149056	0.00189374	0.299995
3150084	0.0018955	0.300126
3150264	0.0018958	0.300585
3155562	0.00190428	0.300824
3165958	0.00191827	0.298238
3167073	0.00191957	0.297457
3168340	0.001921	0.298228
3172168	0.00192497	0.299059
3174982	0.00192761	0.298415
3191616	0.00193781	0.297788
3196811	0.00193923	0.296742
3197114	0.00193929	0.30045
3201004	0.00194857	0.298736
3213022	0.0020239	0.298527
3217043	0.00204809	0.299916
3232302	0.00213508	0.297624
3245807	0.0022059	0.297218
3246174	0.00220774	0.295624
3266763	0.00230417	0.296709
3267205	0.00230609	0.294778
3275989	0.002343	0.295803
3276761	0.00234613	0.294592
3285642	0.00238072	0.294949
3291061	0.00240058	0.289495
3293021	0.00240754	0.290025
3300034	0.00243114	0.289663
3300847	0.00243295	0.289906
3307291	0.00244829	0.287398
3309873	0.00245496	0.28755
3313151	0.00246385	0.285828
3327107	0.00250677	0.284643
3330702	0.00251917	0.283501
3335212	0.00253552	0.281836
3335507	0.00253662	0.28526
3336122	0.00253892	0.282401
3338730	0.00254887	0.281456
3344313	0.00257116	0.282149
3344771	0.00257305	0.281003
3346703	0.00258111	0.280505
3361659	0.00264902	0.279141
3364965	0.00266533	0.278498
3366429	0.0026727	0.278292
3366456	0.00267283	0.277783
3370457	0.00269344	0.278172
3373289	0.00270843	0.278021
3374158	0.00271311	0.277368
3376391	0.00272526	0.277821
3376752	0.00272724	0.27765
3379266	0.00274123	0.276739
3383855	0.00276745	0.277543
3391336	0.00281257	0.277425
3391780	0.00281529	0.278216
3392184	0.00281778	0.276658
3396738	0.00284633	0.278518
3399046	0.00286114	0.276143
3400038	0.00286723	0.276974
3403899	0.00287157	0.276986
3406799	0.00287494	0.277074
3413742	0.00288337	0.276585
3416569	0.00288696	0.276087
3424185	0.00289706	0.275513
3426751	0.00290061	0.277383
3427725	0.00290198	0.275615
3429106	0.00290393	0.276187
3431600	0.00290751	0.274921
3434302	0.00291147	0.275862
3436757	0.00291514	0.275219
3437335	0.00291601	0.276097
3443330	0.00292527	0.274653
3443727	0.0029259	0.27659
3444309	0.00292682	0.275565
3450801	0.00293737	0.274429
3453797	0.0029424	0.27562
3455720	0.00294568	0.273525
3457650	0.00294901	0.275579
3462428	0.00295743	0.274518
3463235	0.00295888	0.274712
3463811	0.00295992	0.27634
3466760	0.00296528	0.274695
3469472	0.0029703	0.27544
3470409	0.00297205	0.275832
3474143	0.00297914	0.274184
3475458	0.00298167	0.273328
3476083	0.00298288	0.274537
3483882	0.00299833	0.273671
3484663	0.00299991	0.275736
3485248	0.0030011	0.274499
3490665	0.00301232	0.275832
3491595	0.00301428	0.27576
3492037	0.00301521	0.27481
3492887	0.00301701	0.275665
3495002	0.00302153	0.276248
3498975	0.00303015	0.276283
3502776	0.00306296	0.276832
3504952	0.00308581	0.275742
3508431	0.00312139	0.274462
3509346	0.00313055	0.274254
3511640	0.00315312	0.273392
3515417	0.00318919	0.275182
3520246	0.0032332	0.275978
3539338	0.00336771	0.276042
3546299	0.00341413	0.261739
3564244	0.00350885	0.275891
3570136	0.00353418	0.27377
3570993	0.00353758	0.274067
3573945	0.00354875	0.273053
3581917	0.00357462	0.271144
3587176	0.00358827	0.268415
3589477	0.00359337	0.269561
3590579	0.00359565	0.269069
3595106	0.00360365	0.268351
3598324	0.00360818	0.267128
3598612	0.00360853	0.268662
3599601	0.00360969	0.268879
3601269	0.0036224	0.268443
3601855	0.00362688	0.267957
3603079	0.0036363	0.267433
3605980	0.0036588	0.267843
3606095	0.00365969	0.267074
3607122	0.00366773	0.266656
3611729	0.00370425	0.268729
3612381	0.00370947	0.266826
3621035	0.00378008	0.264312
3621127	0.00378084	0.261428
3623058	0.00379693	0.267744
3624865	0.00381212	0.272346
3638636	0.0039314	0.269024
3641649	0.00395831	0.27181
3645772	0.00399563	0.271
3652776	0.00406038	0.27808
3654181	0.00407355	0.271972
3655283	0.00408393	0.27142
3656155	0.00409216	0.271101
3658932	0.00411856	0.273304
3660014	0.00412891	0.272744
3663621	0.00416374	0.271442
3665101	0.00417814	0.270209
3669076	0.00421719	0.271854
3675449	0.00428104	0.2684
3679310	0.00432033	0.263463
3691976	0.00445255	0.283658
3698282	0.00452032	0.275027
3699625	0.00453493	0.274566
3702873	0.00459802	0.275752
3703172	0.00460377	0.276116
3707701	0.00468946	0.275799
3710214	0.00473596	0.2651
3711091	0.00475201	0.272452
3718632	0.00488593	0.273302
3720900	0.00492486	0.275587
3728367	0.00504877	0.279591
3728633	0.00505307	0.276863
3731925	0.00510553	0.280445
3734974	0.00515293	0.291439
3735464	0.00516046	0.280679
3745078	0.00530192	0.277434
3745482	0.00530764	0.273698
3754321	0.00542738	0.263926
3754841	0.00543416	0.27098
3756278	0.0054527	0.268468
3756672	0.00545775	0.265314
3758057	0.00547533	0.26773
3758338	0.00547887	0.262915
3758836	0.00548512	0.253162
3760889	0.00551058	0.255535
3761983	0.00552391	0.255288
3763470	0.00554184	0.251796
3764728	0.00555679	0.248039
3765011	0.00556013	0.249418
3765242	0.00556285	0.248316
3765455	0.00556536	0.247704
3765896	0.00557052	0.248654
3766049	0.00557231	0.247549
3767075	0.00558419	0.245517
3767729	0.00559172	0.247298
3768401	0.00559939	0.246585
3771414	0.00563301	0.245451
3772021	0.00563967	0.244908
3772343	0.00564318	0.244416
3772461	0.00564447	0.243787
3772797	0.00564812	0.24139
3772965	0.00564994	0.246069
3773848	0.00565945	0.244237
3774561	0.00566706	0.24322
3774915	0.00567081	0.244688
3775719	0.00567927	0.245462
3776917	0.00569174	0.241975
3777466	0.00569741	0.243432
3778836	0.00571136	0.241556
3796987	0.00587472	0.239976
3803924	0.00589817	0.244125
3805803	0.00590223	0.233759
3810958	0.00591641	0.243207
3811006	0.00591656	0.244952
3812355	0.00592103	0.24371
3814370	0.00592828	0.243039
3814858	0.00593016	0.244362
3815595	0.00593308	0.243843
3816193	0.00593553	0.243175
3818952	0.00594774	0.24436
3820416	0.00595476	0.242934
3822269	0.00596425	0.24419
3822857	0.00596736	0.236238
3824353	0.00597561	0.241969
3824532	0.00597662	0.242444
3830723	0.00601555	0.237831
3834562	0.00604325	0.240367
3841568	0.00610061	0.238483
3843916	0.00612188	0.234936
3848232	0.00616385	0.232029
3851060	0.00619305	0.224905
3852244	0.00620571	0.226262
3852288	0.00620618	0.226515
3853864	0.00622343	0.230135
3856530	0.00625373	0.224191
3856856	0.00625751	0.225931
3860291	0.00629876	0.232007
3862520	0.00632664	0.229827
3864736	0.00635523	0.226303
3865115	0.0063602	0.228831
3866500	0.00637873	0.228288
3867610	0.00639375	0.235035
3869536	0.00642033	0.225021
3874741	0.00649802	0.231811
3877473	0.0065396	0.221259
3880738	0.0065911	0.227775
3881303	0.00660021	0.227841
3882242	0.00661553	0.231788
3883223	0.00663166	0.221977
3883950	0.00664371	0.223022
3884822	0.00665831	0.22697
3886072	0.00667952	0.226421
3887124	0.00669759	0.228195
3887868	0.00671048	0.22688
3888474	0.00672106	0.22704
3889371	0.00673682	0.227013
3891476	0.00677445	0.22412
3893246	0.0068067	0.223068
3894209	0.00682449	0.222387
3896723	0.00687173	0.214376
3897457	0.00688573	0.207755
3900254	0.00693106	0.21327
3903651	0.00695642	0.203858
3904420	0.00696204	0.211444
3907831	0.00698652	0.211476
3907843	0.00698661	0.211905
3916143	0.00704291	0.214154
3926805	0.00710759	0.209781
3931318	0.00713288	0.211298
3934306	0.00714917	0.205572
3954949	0.00724537	0.215947
3955979	0.00724947	0.214171
3956537	0.00725166	0.210939
3956998	0.00725346	0.214465
3958554	0.00725938	0.214378
3959629	0.00726339	0.207173
3962192	0.00727267	0.21559
3962449	0.00727358	0.216894
3963931	0.00727868	0.216845
3967338	0.00728997	0.218011
3968213	0.00729275	0.218421
3971844	0.00730376	0.218782
3972102	0.00730451	0.214703
3974091	0.00731014	0.217986
3981644	0.00732908	0.223741
3982750	0.00733157	0.220681
3983054	0.00733224	0.215834
3986950	0.00734017	0.221309
3988915	0.00734382	0.220339
3991314	0.00734793	0.221084
3991466	0.00734818	0.220507
3991722	0.0073486	0.216997
3993780	0.0073518	0.222438
3999325	0.00735905	0.223879
4002250	0.00738218	0.224559
4003030	0.00738978	0.220308
4004139	0.00740055	0.2208
4004741	0.00740639	0.219966
4009881	0.00745589	0.205825
4010801	0.0074647	0.211572
4011487	0.00747125	0.203171
4011709	0.00747337	0.204147
4012182	0.00747788	0.211
4012583	0.0074817	0.223897
4014095	0.00749606	0.214247
4017887	0.00753186	0.209389
4022408	0.00757414	0.203279
4023007	0.00757971	0.201856
4023514	0.00758442	0.207022
4024513	0.00759367	0.203354
4024723	0.00759562	0.194623
4027180	0.00761828	0.207618
4028836	0.00763348	0.201358
4030241	0.00764633	0.205556
4032215	0.00766432	0.206202
4036741	0.00770519	0.206387
4038465	0.00772064	0.20818
4038998	0.00772541	0.202643
4041440	0.00774716	0.201248
4043013	0.00776111	0.206366
4043360	0.00776418	0.204473
4051061	0.0078316	0.204958
4051473	0.00783517	0.202622
4053475	0.00785246	0.207587
4053701	0.0078544	0.206317
4054612	0.00786224	0.208811
4055081	0.00786627	0.206842
4058812	0.00789814	0.20576
4071522	0.00800438	0.202157
4071644	0.00800539	0.203086
4073287	0.00801885	0.198475
4077993	0.0080571	0.20021
4079788	0.00807157	0.206929
4087570	0.00813341	0.210454
4092976	0.00817555	0.204604
4093788	0.00818183	0.206889
4097136	0.00820759	0.202245
4097487	0.00821028	0.203009
4099774	0.00822771	0.203567
4099808	0.00822796	0.210295
4100868	0.0082461	0.209359
4103072	0.00828645	0.20848
4105957	0.00833864	0.205947
4106958	0.00835656	0.206446
4107313	0.00836291	0.205067
4109316	0.00839845	0.197909
4110265	0.00841517	0.202112
4111368	0.00843449	0.199672
4112705	0.00845779	0.202706
4112922	0.00846156	0.205898
4116204	0.00851803	0.201621
4117551	0.00854094	0.201237
4119817	0.00857896	0.20079
4122176	0.00861815	0.195468
4122708	0.00862694	0.195656
4122711	0.00862699	0.192685
4125191	0.00866759	0.19665
4130931	0.0087596	0.192325
4132449	0.00878347	0.192903
4132612	0.00878602	0.193654
4132871	0.00879007	0.196342
4133141	0.00879429	0.193774
4133578	0.0088011	0.191097
4134174	0.00881035	0.192837
4135534	0.00883134	0.192489
4135732	0.00883439	0.197455
4137694	0.00886438	0.197035
4138832	0.00888159	0.197991
4139364	0.00888962	0.195697
4143192	0.00894654	0.195498
4148254	0.00901985	0.197631
4151562	0.00906663	0.194128
4155065	0.00911504	0.196555
4155824	0.00912542	0.192999
4156467	0.00913416	0.197155
4157469	0.00914772	0.199595
4159081	0.00916934	0.193295
4160991	0.00919464	0.191563
4161972	0.00920752	0.19957
4163319	0.00922506	0.190884
4168978	0.00929704	0.192275
4178170	0.00940769	0.202351
4179409	0.00942206	0.199729
4179709	0.00942553	0.198729
4180132	0.00943041	0.208214
4180492	0.00943455	0.195551
4180805	0.00943814	0.196829
4186150	0.00949808	0.199472
4188593	0.00952465	0.200978
4195418	0.00959609	0.193988
4196340	0.00960542	0.198663
4197389	0.00961597	0.191245
4200435	0.00965412	0.19712
4200989	0.00966915	0.19572
4201578	0.0096851	0.195218
4204635	0.00976727	0.194722
4209775	0.00990378	0.188361
4211362	0.00994541	0.1894
4215438	0.0100515	0.188737
4217186	0.0100965	0.184269
4217521	0.0101051	0.186886
4218870	0.0101396	0.18058
4218911	0.0101407	0.178337
4220070	0.0101702	0.185406
4220796	0.0101887	0.186022
4221501	0.0102065	0.189677
4221535	0.0102074	0.183515
4223288	0.0102516	0.179537
4224592	0.0102843	0.180027
4224973	0.0102939	0.175296
4225758	0.0103135	0.177983
4227374	0.0103536	0.180151
4238488	0.01062	0.162039
4239805	0.0106513	0.166723
4240248	0.0106618	0.161756
4242094	0.0107053	0.1558
4242338	0.010711	0.167611
4244306	0.0107571	0.165158
4244449	0.0107604	0.169018
4247064	0.0108211	0.169807
4247241	0.0108251	0.174118
4247496	0.010831	0.171649
4248901	0.0108633	0.159556
4248960	0.0108647	0.173143
4250276	0.0108948	0.173719
4251821	0.0109299	0.179528
4252625	0.0109481	0.179694
4255851	0.0110206	0.182197
4256463	0.0110343	0.176887
4256669	0.0110388	0.182927
4257917	0.0110665	0.1849
4258677	0.0110833	0.184088
4259331	0.0110978	0.183647
4260512	0.0111237	0.182146
4261387	0.0111428	0.187719
4261547	0.0111463	0.18506
4263499	0.0111888	0.185488
4264129	0.0112024	0.18576
4266205	0.011247	0.184746
4266712	0.0112579	0.187435
4272869	0.0113878	0.192786
4273803	0.0114072	0.194281
4275315	0.0114385	0.19202
4276524	0.0114634	0.190845
4276945	0.0114721	0.192224
4277964	0.0114929	0.192477
4279611	0.0115263	0.200756
4282218	0.0115788	0.198119
4282724	0.0115889	0.197657
4283521	0.0116048	0.193035
4285405	0.0116422	0.20523
4287383	0.0116811	0.213507
4287879	0.0116908	0.208473
4288171	0.0116965	0.213078
4288222	0.0116975	0.210214
4288324	0.0116995	0.209032
4288486	0.0117026	0.209537
4288654	0.0117059	0.205704
4290388	0.0117396	0.207568
4294014	0.011809	0.212469
4294999	0.0118277	0.211405
4296411	0.0118543	0.207764
4296571	0.0118573	0.207502
4301739	0.0119237	0.212406
4304951	0.0119435	0.213397
4309237	0.0119737	0.21767
4310667	0.0119846	0.215396
4313119	0.0120043	0.213428
4315116	0.0120213	0.205904
4316923	0.0120375	0.207849
4320549	0.0120722	0.214239
4321678	0.0120836	0.213931
4324478	0.0121129	0.214139
4325838	0.0121278	0.217043
4326317	0.0121331	0.213577
4329742	0.0121728	0.204862
4333901	0.0122245	0.208848
4334349	0.0122302	0.197234
4335613	0.0122468	0.211681
4335651	0.0122473	0.207782
4336179	0.0122543	0.205059
4339795	0.0123039	0.207061
4341546	0.0123289	0.208362
4342702	0.0123458	0.208707
4345942	0.0123948	0.208234
4347074	0.0124125	0.208995
4347241	0.0124151	0.208257
4354840	0.0125413	0.208494
4355441	0.0125518	0.214022
4355877	0.0125595	0.214039
4356153	0.0125643	0.21277
4360618	0.0126456	0.212667
4361345	0.0126592	0.214102
4361959	0.0126708	0.213134
4362162	0.0126746	0.211967
4362824	0.0126872	0.213164
4363743	0.0127049	0.213752
4364357	0.0127168	0.21351
4364498	0.0127196	0.214617
4366791	0.0127649	0.214171
4366908	0.0127673	0.213293
4368363	0.0127967	0.214408
4370104	0.0128324	0.212043
4372672	0.0128864	0.210154
4372925	0.0128918	0.208341
4374403	0.0129236	0.212006
4374525	0.0129262	0.212317
4375141	0.0129396	0.212496
4376379	0.0129668	0.207399
4379832	0.0130445	0.211563
4380875	0.0130684	0.211202
4382716	0.0131114	0.210959
4382817	0.0131138	0.211208
4385279	0.0131723	0.209269
4389200	0.0132686	0.21
4403626	0.0134513	0.198414
4406222	0.0134522	0.197282
4406780	0.0134525	0.194787
4407352	0.0134528	0.185464
4414831	0.013458	0.195828
4415795	0.0134589	0.197312
4416488	0.0134596	0.196218
4418718	0.0134619	0.192185
4421629	0.0134653	0.194111
4423196	0.0134674	0.194035
4426879	0.0134727	0.190327
4436780	0.0134928	0.193862
4438718	0.0134969	0.194041
4439627	0.0134989	0.192538
4440451	0.0135008	0.188852
4441268	0.0135026	0.193059
4445428	0.0135126	0.190461
4449236	0.0135226	0.186776
4449372	0.013523	0.183936
4450601	0.0135264	0.18852
4452433	0.0135316	0.1875
4452938	0.013533	0.185836
4455198	0.0135398	0.186717
4455637	0.0135411	0.187038
4462320	0.0135627	0.187166
4463462	0.0135667	0.186495
4468148	0.0135836	0.186959
4470081	0.0135909	0.186529
4472666	0.0136009	0.187442
4479756	0.0136304	0.187206
4495316	0.0137045	0.187435
4496074	0.0137085	0.187229
4499607	0.0137273	0.187223
4501774	0.0137348	0.18723
4511402	0.0137643	0.187088
4511945	0.0137659	0.187103
4512581	0.0137678	0.187031
4513330	0.0137699	0.187087
4514120	0.0137722	0.187093
4515013	0.0137747	0.187098
4516491	0.0137788	0.187158
4519927	0.0137881	0.187097
4519936	0.0137881	0.187077
4525900	0.0138033	0.187112
4526062	0.0138037	0.187206
4528396	0.0138093	0.187098
4532203	0.0138181	0.187098
4532474	0.0138187	0.187081
4541636	0.0138379	0.18708
4551650	0.0138559	0.187121
4551880	0.0138563	0.18714
4551963	0.0138564	0.187233
4555148	0.0138614	0.187082
4561418	0.0138703	0.186968
4564940	0.0138748	0.187046
4566606	0.0138768	0.187005
4567563	0.0138779	0.187023
4567806	0.0138782	0.18729
4569576	0.0138801	0.187033
4569908	0.0138805	0.187061
4570848	0.0138814	0.187013
4572398	0.013883	0.186823
4581642	0.0138906	0.187631
4582145	0.0138909	0.187112
4584145	0.0138922	0.18725
4588812	0.0138946	0.186998
4589248	0.0138948	0.186953
4591527	0.0138957	0.186572
4595282	0.0138969	0.186818
4598080	0.0138974	0.187086
4599593	0.0138976	0.185355
4601867	0.0139194	0.182037
4605781	0.0139609	0.180973
4610680	0.0140111	0.176729
4611087	0.0140152	0.177394
4612189	0.0140262	0.174204
4613955	0.0140436	0.169993
4614898	0.0140529	0.166973
4615304	0.0140568	0.166885
4615595	0.0140596	0.159921
4617291	0.014076	0.150906
4617567	0.0140786	0.165814
4622300	0.0141229	0.154739
4622361	0.0141235	0.161489
4627560	0.0141702	0.163439
4636395	0.0142447	0.166762
4638260	0.0142597	0.165923
4639211	0.0142673	0.165159
4646657	0.0143235	0.167771
4649549	0.0143444	0.169114
4651564	0.0143585	0.169535
4653138	0.0143693	0.165618
4656507	0.0143919	0.156048
4657179	0.0143963	0.173228
4662705	0.0144313	0.169931
4663281	0.0144348	0.170658
4663441	0.0144358	0.169938
4665462	0.0144478	0.171812
4665471	0.0144479	0.164039
4666209	0.0144522	0.1715
4666704	0.0144551	0.170597
4666869	0.0144561	0.166997
4668229	0.0144639	0.170586
4670119	0.0144745	0.174012
4670280	0.0144754	0.171992
4672655	0.0144884	0.170617
4673227	0.0144914	0.175789
4673229	0.0144914	0.172223
4674541	0.0144983	0.173643
4677088	0.0145114	0.172541
4679458	0.0145231	0.174272
4683913	0.0145438	0.174142
4684844	0.014548	0.173832
4692846	0.014581	0.17667
4699485	0.0146038	0.176064
4699852	0.014605	0.176347
4700183	0.0146122	0.174079
4700758	0.0146247	0.175123
4701853	0.0146484	0.176266
4702881	0.0146706	0.175512
4704123	0.0146971	0.174056
4706128	0.0147397	0.176146
4707147	0.0147611	0.172874
4707864	0.0147762	0.175898
4709873	0.014818	0.176027
4710209	0.0148249	0.176523
4711137	0.0148441	0.182111
4711752	0.0148567	0.184148
4713965	0.0149018	0.187336
4714077	0.0149041	0.18662
4714909	0.0149209	0.186986
4715073	0.0149242	0.185788
4715577	0.0149344	0.187324
4716244	0.0149477	0.18879
4717767	0.0149781	0.185945
4718406	0.0149907	0.185545
4718860	0.0149997	0.187966
4719031	0.0150031	0.187279
4719923	0.0150206	0.186525
4722683	0.0150743	0.188216
4722737	0.0150753	0.184081
4722974	0.0150799	0.193259
4723077	0.0150819	0.188736
4723233	0.0150849	0.188767
4723484	0.0150897	0.188937
4723675	0.0150934	0.18631
4723783	0.0150955	0.187535
4739841	0.015376	0.181096
4740041	0.0153795	0.181616
4740154	0.0153815	0.180848
4740542	0.0153882	0.181191
4740976	0.0153958	0.18116
4742945	0.0154296	0.181244
4743200	0.015434	0.181187
4743636	0.0154414	0.181095
4744147	0.0154501	0.181055
4744598	0.0154578	0.181102
4745046	0.0154653	0.180952
4745359	0.0154706	0.180183
4745382	0.015471	0.18109
4746294	0.0154863	0.181175
4747410	0.0155049	0.181412
4748037	0.0155153	0.181595
4749354	0.015537	0.181733
4751804	0.0155768	0.18151
4752084	0.0155813	0.181732
4752718	0.0155915	0.181766
4754113	0.0156136	0.182016
4756137	0.0156455	0.181403
4760117	0.0157069	0.182082
4762721	0.015746	0.180413
4763253	0.015754	0.179091
4767019	0.0158092	0.181677
4771609	0.0158744	0.181135
4773349	0.0158985	0.178413
4775866	0.0159328	0.181041
4777784	0.0159584	0.178795
4782353	0.016018	0.182277
4783694	0.0160351	0.180677
4784933	0.0160507	0.180836
4787138	0.016078	0.17889
4788796	0.0160983	0.180571
